Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
4781,244,3,213,210,4093892050,12187,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,43,30140,  AP SF,1,
4782,244,3,213,210,4093892050,7529,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,43,31081,  AP SF,1,
4783,244,3,160,239,4093878511,38475,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,48,30163,  AP SF,1,
4784,244,3,160,239,4093878511,38476,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,50,31104,  AP SF,1,
4785,244,3,160,239,4093878511,38477,40,248,75,188,687360956,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1191,  AP SF,1,
4792,41,177,26,176,699472560,80,122,39,210,202,2049430218,23419,TCP,12/17/2009 16:38,12/17/2009 16:38,0:00:00,1,1380,  AP   ,1,
4793,244,3,210,254,4093891326,19813,41,177,244,177,699528369,54781,TCP,12/17/2009 16:38,12/17/2009 16:40,02:40.,10,60,  AP   ,1,
4794,77,197,210,159,1304810143,27403,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,20,11649,  APRS,1,
4795,77,197,128,180,1304789172,16759,41,177,26,15,699472399,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,112,99633,  APRS,1,
4797,77,197,128,254,1304789246,36536,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,22,11652,  APRS,1,
4798,241,82,197,177,4048733617,3318,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,1067,  AP SF,1,
4804,77,197,210,213,1304810197,13990,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,22,11470,  APRS,1,
4807,244,3,160,239,4093878511,38478,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,978,  AP SF,1,
4813,77,197,210,176,1304810160,33438,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,12677,  APRS,1,
4820,244,3,79,163,4093857699,1180,41,177,98,220,699491036,7010,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,7,2266,  AP   ,1,
4850,244,3,4,203,4093838539,12167,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,2227,  AP SF,1,
4851,244,3,4,203,4093838539,6379,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,1816,  AP SF,1,
4852,244,3,160,239,4093878511,38479,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,16,1888,  AP SF,1,
4853,241,82,197,177,4048733617,13286,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,17,4465,  AP SF,1,
4854,77,197,210,160,1304810144,26580,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11882,  APRS,1,
4855,244,3,160,239,4093878511,38480,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,4378,  AP SF,1,
4856,77,197,217,20,1304811796,39727,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11484,  APRS,1,
4857,41,177,4,139,699466891,56553,244,3,41,84,4093847892,9992,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,9,1127,  AP SF,1,
4861,77,197,210,239,1304810223,32890,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:02.,24,10349,  APRS,1,
4862,244,3,4,203,4093838539,10032,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,90,53038,  AP SF,1,
4864,244,3,160,239,4093878511,38481,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,67,50558,  AP SF,1,
4865,41,177,159,194,699506626,7316,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,21,9632,  AP SF,1,
4866,244,3,160,239,4093878511,38482,48,151,224,224,815259872,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,21,9517,  AP SF,1,
4867,77,197,217,218,1304811994,6251,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,22,12851,  APRS,1,
4868,145,111,95,56,2439995192,14421,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,61,33133,  AP SF,1,
4869,244,3,160,239,4093878511,38483,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,46,33123,  AP SF,1,
4873,41,177,26,176,699472560,80,122,39,210,202,2049430218,16950,TCP,12/17/2009 16:38,12/17/2009 16:41,03:00.,4,5520,  AP   ,1,
4877,241,82,197,177,4048733617,14434,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2523,  AP SF,1,
4878,244,3,160,239,4093878511,38484,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,2436,  AP SF,1,
4879,77,197,210,106,1304810090,23987,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:02.,25,11572,  APRS,1,
4880,244,3,160,248,4093878520,52056,41,177,26,55,699472439,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:02.,22,10741,  AP SF,1,
4886,77,197,210,213,1304810197,14128,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,20,11482,  APRS,1,
4887,77,197,210,123,1304810107,3277,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,22,12665,  APRS,1,
4891,241,82,197,177,4048733617,6929,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2811,  AP SF,1,
4896,244,3,160,239,4093878511,38485,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,2724,  AP SF,1,
4900,77,197,210,159,1304810143,27830,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,20,11773,  APRS,1,
4901,244,3,160,204,4093878476,64308,244,3,160,89,4093878361,443,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,3033,  AP SF,1,
4902,244,3,213,210,4093892050,12848,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,74,56778,  AP SF,1,
4903,244,3,213,210,4093892050,3379,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,2309,  AP SF,1,
4904,244,3,160,239,4093878511,38486,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,83,56801,  AP SF,1,
4905,77,197,128,254,1304789246,36834,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,24,10064,  APRS,1,
4906,244,3,160,239,4093878511,38487,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2332,  AP SF,1,
4911,15,186,110,142,263876238,57549,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:02.,32,10981,  AP SF,1,
4912,244,3,176,224,4093882592,445,244,3,153,103,4093876583,1705,TCP,12/17/2009 16:38,12/17/2009 16:40,02:00.,4,2,  A    ,1,
4916,244,3,213,210,4093892050,12623,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,2314,  AP SF,1,
4917,244,3,160,239,4093878511,38488,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2337,  AP SF,1,
4918,145,111,95,56,2439995192,4984,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1378,  AP SF,1,
4919,145,111,95,56,2439995192,2705,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1408,  AP SF,1,
4920,244,3,160,239,4093878511,38489,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1351,  AP SF,1,
4921,244,3,160,239,4093878511,38490,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1382,  AP SF,1,
4925,241,141,156,123,4052589691,56434,244,3,210,197,4093891269,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:24.,81,50253,  APRS,1,
4926,77,197,128,204,1304789196,61121,41,177,26,91,699472475,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,21,14562,  APRS,1,
4927,77,197,210,160,1304810144,26739,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11640,  APRS,1,
4929,77,197,217,20,1304811796,39871,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,20,11499,  APRS,1,
4930,77,197,210,176,1304810160,33984,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11670,  APRS,1,
4932,241,82,197,177,4048733617,14829,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2606,  AP SF,1,
4933,90,210,201,106,1523763562,4546,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,28,17974,  AP SF,1,
4937,244,3,160,239,4093878511,38491,244,3,85,17,4093859089,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,46,33767,  AP SF,1,
4938,244,3,160,239,4093878511,38492,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,2519,  AP SF,1,
4940,145,111,95,56,2439995192,14464,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1406,  AP SF,1,
4944,244,3,160,239,4093878511,38493,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1379,  AP SF,1,
4945,41,177,3,224,699466720,65152,41,177,117,184,699495864,1606,TCP,12/17/2009 16:38,12/17/2009 16:40,02:34.,97,32347,  AP   ,1,
4946,244,3,213,210,4093892050,6520,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,2323,  AP SF,1,
4947,77,197,217,218,1304811994,6386,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11487,  APRS,1,
4948,244,3,160,239,4093878511,38494,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2346,  AP SF,1,
4949,77,197,128,180,1304789172,18677,41,177,26,15,699472399,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,26,18981,  APRS,1,
4952,122,39,210,202,2049430218,48690,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,21,8886,  APRSF,1,
4954,241,141,156,123,4052589691,56443,244,3,210,197,4093891269,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,67,51836,  APRS,1,
4956,77,197,210,213,1304810197,14300,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,18,11516,  APRS,1,
4957,145,111,95,56,2439995192,7020,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1304,  AP SF,1,
4959,244,3,160,239,4093878511,38495,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1278,  AP SF,1,
4960,244,3,4,203,4093838539,8782,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1345,  AP SF,1,
4961,244,3,4,203,4093838539,14143,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1331,  AP SF,1,
4962,244,3,160,239,4093878511,38496,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1392,  AP SF,1,
4963,244,3,160,239,4093878511,38497,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1378,  AP SF,1,
4964,145,111,95,56,2439995192,8199,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1305,  AP SF,1,
4965,241,82,197,177,4048733617,6529,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2880,  AP SF,1,
4966,145,111,95,56,2439995192,3810,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1385,  AP SF,1,
4967,41,177,71,18,699483922,1181,244,3,41,84,4093847892,23,TCP,12/17/2009 16:38,12/17/2009 16:38,00:55.,16,1078,  AP   ,1,
4968,244,3,4,203,4093838539,6667,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1345,  AP SF,1,
4969,244,3,160,239,4093878511,38498,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1392,  AP SF,1,
4970,145,111,95,56,2439995192,4741,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1307,  AP SF,1,
4972,244,3,160,239,4093878511,38499,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1279,  AP SF,1,
4976,244,3,160,239,4093878511,38500,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,12,2793,  AP SF,1,
4977,244,3,160,239,4093878511,38501,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1360,  AP SF,1,
4982,244,3,160,239,4093878511,38502,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1281,  AP SF,1,
4984,145,111,95,56,2439995192,5439,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1314,  AP SF,1,
4988,145,111,95,56,2439995192,4912,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1315,  AP SF,1,
4989,77,197,210,159,1304810143,28287,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,20,11503,  APRS,1,
4994,244,3,160,239,4093878511,38503,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1287,  AP SF,1,
4996,244,3,160,239,4093878511,38504,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1289,  AP SF,1,
4997,145,111,95,56,2439995192,5768,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1384,  AP SF,1,
4998,241,82,197,177,4048733617,13771,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,2810,  AP SF,1,
4999,244,3,160,239,4093878511,38505,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1356,  AP SF,1,
5000,68,157,168,57,1151182905,65312,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:07.,35,10598,  AP SF,1,
5004,244,3,160,239,4093878511,38506,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,2723,  AP SF,1,
5005,145,111,95,56,2439995192,13291,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1316,  AP SF,1,
5006,40,193,23,224,683743200,12099,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1685,  AP SF,1,
5010,244,3,160,239,4093878511,38507,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1290,  AP SF,1,
5011,145,111,95,56,2439995192,8280,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1325,  AP SF,1,
5012,145,111,95,56,2439995192,8510,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1385,  AP SF,1,
5013,145,111,95,56,2439995192,8843,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1385,  AP SF,1,
5014,244,3,160,239,4093878511,38508,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1299,  AP SF,1,
5015,244,3,160,239,4093878511,38509,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1357,  AP SF,1,
5016,145,111,95,56,2439995192,8110,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1384,  AP SF,1,
5017,244,3,160,239,4093878511,38510,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1357,  AP SF,1,
5018,241,82,197,177,4048733617,13590,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,14,3058,  AP SF,1,
5019,244,3,160,239,4093878511,38511,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1356,  AP SF,1,
5020,41,177,26,176,699472560,80,122,39,210,202,2049430218,11516,TCP,12/17/2009 16:38,12/17/2009 16:38,0:00:00,1,1380,  AP   ,1,
5021,244,3,4,203,4093838539,13874,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1331,  AP SF,1,
5022,244,3,160,239,4093878511,38512,122,248,218,117,2063129205,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1378,  AP SF,1,
5023,145,111,95,56,2439995192,7172,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1390,  AP SF,1,
5024,244,3,160,239,4093878511,38513,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,2971,  AP SF,1,
5026,68,188,213,144,1153226128,1249,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:31.,33,7476,  AP SF,1,
5027,244,3,4,203,4093838539,4571,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,32,16966,  AP SF,1,
5028,244,3,160,239,4093878511,38514,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1363,  AP SF,1,
5032,244,3,4,203,4093838539,9719,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,714,572726,  AP SF,1,
5033,244,3,160,239,4093878511,38515,197,154,128,43,3315236907,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,27,17088,  AP SF,1,
5037,145,111,95,56,2439995192,3756,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1379,  AP SF,1,
5038,77,197,210,160,1304810144,26910,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11372,  APRS,1,
5041,244,3,160,239,4093878511,38516,197,154,128,43,3315236907,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,599,572828,  AP SF,1,
5045,244,3,160,239,4093878511,38517,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1351,  AP SF,1,
5047,77,197,210,176,1304810160,34311,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11485,  APRS,1,
5048,244,3,213,210,4093892050,8301,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,43,29952,  AP SF,1,
5054,77,197,217,20,1304811796,39999,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11451,  APRS,1,
5055,41,177,98,43,699490859,37023,41,177,26,155,699472539,8010,TCP,12/17/2009 16:38,12/17/2009 16:38,00:44.,36,12628,  AP SF,1,
5056,244,3,160,239,4093878511,38518,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,46,29975,  AP SF,1,
5060,145,111,95,56,2439995192,5277,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1309,  AP SF,1,
5061,145,111,95,56,2439995192,8852,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1384,  AP SF,1,
5062,244,3,160,239,4093878511,38519,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1283,  AP SF,1,
5066,244,3,160,239,4093878511,38520,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1357,  AP SF,1,
5068,145,111,95,56,2439995192,5114,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1396,  AP SF,1,
5069,41,177,98,98,699490914,41678,244,3,31,224,4093845472,7630,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,4,868,  AP   ,1,
5077,244,3,160,239,4093878511,38521,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1369,  AP SF,1,
5082,244,3,141,84,4093873492,47736,244,3,41,84,4093847892,31100,TCP,12/17/2009 16:38,12/17/2009 16:41,03:00.,12,288,  AP   ,1,
5084,244,3,41,84,4093847892,2594,244,3,141,84,4093873492,31100,TCP,12/17/2009 16:38,12/17/2009 16:41,03:00.,12,292,  AP   ,1,
5086,244,3,41,84,4093847892,2596,244,3,31,84,4093845332,31100,TCP,12/17/2009 16:38,12/17/2009 16:41,03:00.,13,292,  AP   ,1,
5094,77,197,217,218,1304811994,6509,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,23,11365,  APRS,1,
5099,77,197,210,123,1304810107,3458,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11449,  APRS,1,
5104,244,3,31,194,4093845442,55270,41,177,98,220,699491036,7030,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,11,1318,  AP   ,1,
5113,77,197,128,180,1304789172,18935,41,177,26,15,699472399,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,26,19265,  APRS,1,
5115,77,197,210,213,1304810197,14470,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11348,  APRS,1,
5120,145,111,95,56,2439995192,2217,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1380,  AP SF,1,
5124,77,197,210,239,1304810223,33225,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,23,12742,  APRS,1,
5125,68,157,168,94,1151182942,60813,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:16.,150,55603,  AP SF,1,
5126,244,3,160,239,4093878511,38522,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1353,  AP SF,1,
5134,241,82,197,177,4048733617,15433,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,1712,  AP SF,1,
5138,77,197,128,254,1304789246,37281,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11362,  APRS,1,
5139,244,3,160,239,4093878511,38523,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1624,  AP SF,1,
5140,241,82,197,177,4048733617,3952,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,1634,  AP SF,1,
5141,68,157,168,46,1151182894,47135,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:29.,257,89912,  AP SF,1,
5142,244,3,160,239,4093878511,38524,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1546,  AP SF,1,
5143,145,111,95,56,2439995192,10713,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1378,  AP SF,1,
5147,244,3,160,239,4093878511,38525,122,57,210,253,2050609917,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1350,  AP SF,1,
5151,244,3,213,210,4093892050,9456,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,17,6185,  AP SF,1,
5152,244,3,160,239,4093878511,38526,151,241,241,198,2549215686,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,19,6208,  AP SF,1,
5153,77,197,210,106,1304810090,24884,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11849,  APRS,1,
5154,90,210,201,106,1523763562,14534,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,31,17961,  AP SF,1,
5155,244,3,160,239,4093878511,38527,244,3,85,17,4093859089,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,45,33761,  AP SF,1,
5160,203,22,57,22,3407231254,1371,244,3,41,84,4093847892,23,TCP,12/17/2009 16:38,12/17/2009 16:40,02:49.,28,6411,  AP   ,1,
5169,77,197,217,20,1304811796,40115,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,24,10894,  APRS,1,
5173,41,177,26,176,699472560,80,122,39,210,202,2049430218,20261,TCP,12/17/2009 16:38,12/17/2009 16:41,03:00.,4,5520,  AP   ,1,
5175,77,197,210,160,1304810144,27100,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,19,11372,  APRS,1,
5176,241,82,197,177,4048733617,12986,244,3,160,239,4093878511,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,13,1537,  AP SF,1,
5177,77,197,217,218,1304811994,6573,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,11469,  APRS,1,
5178,197,98,202,224,3311586016,11829,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:39,01:05.,119,57706,  APRSF,1,
5179,77,197,210,213,1304810197,14605,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:01.,21,12765,  APRS,1,
5181,77,197,210,176,1304810160,34648,41,177,26,176,699472560,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:02.,25,10792,  APRS,1,
5185,244,3,160,239,4093878511,38528,41,177,254,197,699530949,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,10,1449,  AP SF,1,
5186,77,197,128,204,1304789196,62019,41,177,26,91,699472475,80,TCP,12/17/2009 16:38,12/17/2009 16:38,00:00.,15,9611,  APRS,1,
5187,41,177,26,176,699472560,80,122,39,210,202,2049430218,61520,TCP,12/17/2009 16:38,12/17/2009 16:38,0:00:00,1,1380,  AP   ,1,
