Flow_ID,Client_IP_1,Client_IP_2,Client_IP_3,Client_IP_4,Client_IP,Client_Port,Server_IP_1,Server_IP_2,Server_IP_3,Server_IP_4,Server_IP,Server_Port,Transport,Start,End,Duration,Frames,Payload_Bytes,TCP_Flags,File_ID,Gannt_Chart
2171,41,177,186,56,699513400,13958,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,17,4575,  AP SF,1,
2172,41,177,186,56,699513400,15318,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,1503,  AP SF,1,
2173,244,3,160,239,4093878511,33417,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,4487,  AP SF,1,
2174,41,177,186,56,699513400,4100,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,1369,  AP SF,1,
2175,41,177,186,56,699513400,12683,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,19,6114,  AP SF,1,
2176,244,3,160,239,4093878511,33418,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1444,  AP SF,1,
2177,244,3,160,239,4093878511,33419,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1315,  AP SF,1,
2178,244,3,160,239,4093878511,33420,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,15,6026,  AP SF,1,
2180,145,111,95,56,2439995192,16009,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1285,  AP SF,1,
2181,145,111,95,56,2439995192,11346,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1284,  AP SF,1,
2185,145,111,95,56,2439995192,13705,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1286,  AP SF,1,
2187,41,177,186,56,699513400,14165,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,2301,  AP SF,1,
2188,41,177,186,56,699513400,4895,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,15,3345,  AP SF,1,
2189,41,177,186,56,699513400,5662,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,1623,  AP SF,1,
2190,41,177,186,56,699513400,13902,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,15,3065,  AP SF,1,
2191,244,3,160,239,4093878511,33421,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,2247,  AP SF,1,
2192,244,3,160,239,4093878511,33422,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1570,  AP SF,1,
2193,244,3,160,239,4093878511,33423,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,12,3292,  AP SF,1,
2194,244,3,160,239,4093878511,33424,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,12,3011,  AP SF,1,
2199,145,111,95,56,2439995192,5288,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1292,  AP SF,1,
2204,254,210,244,164,4275238052,6575,41,177,98,127,699490943,210,TCP,12/17/2009 16:26,12/17/2009 16:26,00:02.,14,296,  AP SF,1,
2205,145,111,95,56,2439995192,8036,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1130,  AP SF,1,
2206,145,111,95,56,2439995192,13854,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1285,  AP SF,1,
2207,168,22,108,71,2820041799,8143,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:27,01:06.,42,29409,  AP SF,1,
2208,244,3,160,239,4093878511,33428,154,153,142,138,2593754762,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,46,31214,  AP SF,1,
2209,145,111,95,56,2439995192,3596,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1284,  AP SF,1,
2210,244,3,160,239,4093878511,33430,244,3,31,75,4093845323,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1102,  AP SF,1,
2211,41,177,186,56,699513400,15860,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,2682,  AP SF,1,
2212,41,177,186,56,699513400,14530,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,14,1455,  AP SF,1,
2214,244,3,160,239,4093878511,33431,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,12,2629,  AP SF,1,
2215,244,3,160,239,4093878511,33433,197,154,128,197,3315237061,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1445,  AP SF,1,
2216,145,111,95,56,2439995192,3929,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1139,  AP SF,1,
2219,145,111,95,56,2439995192,7293,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1134,  AP SF,1,
2223,41,177,98,43,699490859,36621,41,177,26,155,699472539,8010,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,26,4598,  AP SF,1,
2224,145,111,95,56,2439995192,7676,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1289,  AP SF,1,
2225,128,239,56,139,2163161227,53099,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:27,00:35.,64,47758,  AP SF,1,
2226,145,111,95,56,2439995192,13754,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1282,  AP SF,1,
2227,145,111,95,56,2439995192,15683,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1132,  AP SF,1,
2228,244,3,160,239,4093878511,33435,244,3,31,75,4093845323,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1111,  AP SF,1,
2229,145,111,95,56,2439995192,5815,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1143,  AP SF,1,
2230,244,3,160,239,4093878511,33436,244,3,31,75,4093845323,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1105,  AP SF,1,
2231,244,3,160,239,4093878511,33439,244,3,31,75,4093845323,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1104,  AP SF,1,
2232,77,197,128,251,1304789243,22526,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11818,  APRS,1,
2233,244,3,160,239,4093878511,33440,244,3,31,75,4093845323,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1113,  AP SF,1,
2234,77,197,128,106,1304789098,46433,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,22,12039,  APRS,1,
2235,77,197,128,225,1304789217,40721,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,35,24604,  APRS,1,
2241,168,22,108,71,2820041799,3915,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1366,  AP SF,1,
2245,244,3,160,239,4093878511,33441,117,142,224,176,1972297904,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,15,3198,  AP SF,1,
2248,145,111,95,56,2439995192,15148,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,12,6460,  APRS,1,
2249,145,111,95,56,2439995192,9356,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,12,6460,  APRS,1,
2250,244,3,160,248,4093878520,43762,41,177,26,72,699472456,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:17.,13,2480,  AP SF,1,
2260,41,177,26,214,699472598,38049,15,251,180,105,268153961,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,13,472,  AP SF,1,
2261,77,197,128,155,1304789147,65079,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11722,  APRS,1,
2262,145,111,95,56,2439995192,7513,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1296,  AP SF,1,
2264,145,111,95,56,2439995192,10038,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1285,  AP SF,1,
2270,145,111,95,56,2439995192,14734,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1292,  AP SF,1,
2275,41,177,26,214,699472598,38050,244,3,160,186,4093878458,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,15,1641,  AP SF,1,
2276,145,111,95,56,2439995192,14841,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1292,  AP SF,1,
2277,15,128,184,13,260093965,61557,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,31,14498,  AP SF,1,
2278,145,111,95,56,2439995192,4739,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1301,  AP SF,1,
2279,244,3,160,204,4093878476,12853,244,3,160,89,4093878361,443,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,13,3033,  AP SF,1,
2280,77,197,128,251,1304789243,22675,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,19,11487,  APRS,1,
2281,244,3,153,156,4093876636,1191,41,177,24,241,699472113,5222,TCP,12/17/2009 16:26,12/17/2009 16:31,04:35.,12,444,  AP   ,1,
2287,77,197,128,225,1304789217,41148,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11489,  APRS,1,
2303,151,77,47,100,2538418020,51266,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:30.,39,25908,  AP SF,1,
2304,151,77,47,100,2538418020,51267,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:30.,40,26529,  AP SF,1,
2305,244,3,210,254,4093891326,19813,41,177,244,220,699528412,2860,TCP,12/17/2009 16:26,12/17/2009 16:31,04:41.,16,96,  AP   ,1,
2306,67,119,211,204,1131926476,56705,41,177,26,91,699472475,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,30,17689,  AP SF,1,
2307,77,197,128,155,1304789147,65210,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:02.,15,8134,  APRS,1,
2308,244,3,176,149,4093882517,1827,41,177,3,224,699466720,9809,TCP,12/17/2009 16:26,12/17/2009 16:30,03:54.,6,2476,  AP   ,1,
2309,41,177,241,61,699527485,8669,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:16.,27,12378,  AP SF,1,
2310,151,77,47,100,2538418020,51273,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:30.,23,9712,  AP SF,1,
2311,151,77,47,100,2538418020,51274,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:30.,18,7899,  AP SF,1,
2312,151,77,47,100,2538418020,51275,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:30.,25,12900,  AP SF,1,
2313,90,38,224,130,1512497282,60049,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:03.,96,96505,  AP SF,1,
2314,244,3,210,254,4093891326,19813,244,3,3,185,4093838265,1742,TCP,12/17/2009 16:26,12/17/2009 16:31,04:58.,478,38202,  AP   ,1,
2316,15,186,110,41,263876137,38842,244,3,210,197,4093891269,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,29,17732,  AP SF,1,
2317,77,197,128,251,1304789243,22863,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11469,  APRS,1,
2318,151,77,192,75,2538455115,3196,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,15,3130,  AP SF,1,
2319,244,3,160,239,4093878511,33449,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,14,2719,  AP SF,1,
2320,151,77,47,100,2538418020,51276,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:27,00:42.,10,542,  APRSF,1,
2324,77,197,128,118,1304789110,62272,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,23,11774,  APRS,1,
2325,68,157,168,224,1151183072,36022,41,177,26,15,699472399,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:08.,57,31928,  AP SF,1,
2326,117,219,119,201,1977317321,10404,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,21,10801,  AP SF,1,
2328,244,3,3,249,4093838329,1075,41,177,98,220,699491036,7010,TCP,12/17/2009 16:26,12/17/2009 16:26,00:08.,15,2726,  AP   ,1,
2332,244,3,160,239,4093878511,33450,94,2,202,203,1577241291,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,24,10757,  AP SF,1,
2336,77,197,128,225,1304789217,41516,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,19,11691,  APRS,1,
2337,244,3,160,248,4093878520,43776,41,177,26,55,699472439,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:17.,11,1407,  AP SF,1,
2343,244,3,176,224,4093882592,445,244,3,153,22,4093876502,1801,TCP,12/17/2009 16:26,12/17/2009 16:30,04:00.,6,3,  A    ,1,
2347,77,197,128,224,1304789216,44636,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11337,  APRS,1,
2348,244,3,39,117,4093847413,2462,41,177,98,176,699490992,80,TCP,12/17/2009 16:26,12/17/2009 16:27,00:32.,29,17639,  AP SF,1,
2352,75,43,106,122,1261136506,3001,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:27,00:32.,107,73525,  AP SF,1,
2353,77,197,128,41,1304789033,14717,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,20,11773,  APRS,1,
2354,244,3,153,41,4093876521,1231,41,177,24,241,699472113,993,TCP,12/17/2009 16:26,12/17/2009 16:30,04:02.,9,216,  AP   ,1,
2355,117,219,119,201,1977317321,2208,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:02.,105,69917,  AP SF,1,
2356,244,3,41,84,4093847892,2636,244,3,31,67,4093845315,1592,TCP,12/17/2009 16:26,12/17/2009 16:28,02:02.,64,19280,  AP   ,1,
2357,244,56,202,204,4097362636,1613,41,177,98,143,699490959,8001,TCP,12/17/2009 16:26,12/17/2009 16:29,03:04.,483,144806,  AP   ,1,
2358,41,180,194,108,699712108,54710,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:27,00:47.,26,11316,  AP SF,1,
2363,244,3,160,239,4093878511,33451,94,2,202,203,1577241291,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,85,68649,  AP SF,1,
2364,77,197,128,64,1304789056,59022,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,20,11742,  APRS,1,
2365,77,197,128,251,1304789243,23001,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,24,10818,  APRS,1,
2371,41,177,142,37,699502117,3279,244,3,41,84,4093847892,23,TCP,12/17/2009 16:26,12/17/2009 16:30,04:12.,27,13986,  AP   ,1,
2375,122,39,210,202,2049430218,5087,41,177,26,15,699472399,80,TCP,12/17/2009 16:26,12/17/2009 16:31,05:05.,168,146737,  APRSF,1,
2379,41,180,194,108,699712108,52629,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,17,7719,  AP SF,1,
2380,41,180,194,108,699712108,65227,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,33,22328,  AP SF,1,
2381,41,180,194,108,699712108,59766,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,10,3211,  AP SF,1,
2382,41,180,194,108,699712108,65381,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,76,58314,  AP SF,1,
2383,41,180,194,108,699712108,53070,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,9,2090,  AP SF,1,
2384,41,180,194,108,699712108,56423,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:15.,93,72608,  AP SF,1,
2386,151,77,192,75,2538455115,13584,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:06.,177,102282,  AP SF,1,
2387,244,3,160,239,4093878511,33452,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:05.,123,97430,  AP SF,1,
2388,77,197,128,225,1304789217,42004,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,20,11483,  APRS,1,
2392,41,177,26,176,699472560,80,122,39,210,202,2049430218,37135,TCP,12/17/2009 16:26,12/17/2009 16:31,05:00.,6,8280,  AP   ,1,
2393,145,67,150,142,2437125774,7165,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,29,14337,  AP SF,1,
2394,244,3,160,239,4093878511,33453,198,123,241,156,3330011548,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,25,14310,  AP SF,1,
2395,244,3,160,204,4093878476,13186,244,3,160,89,4093878361,443,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,13,3033,  AP SF,1,
2400,151,77,192,75,2538455115,3391,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1223,  AP SF,1,
2401,151,77,192,75,2538455115,14208,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1222,  AP SF,1,
2402,151,77,192,75,2538455115,10565,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1228,  AP SF,1,
2403,151,77,192,75,2538455115,7360,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1222,  AP SF,1,
2404,244,3,160,239,4093878511,33454,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,855,  AP SF,1,
2405,15,186,110,142,263876238,33880,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:02.,30,10146,  AP SF,1,
2407,244,3,160,239,4093878511,33455,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,854,  AP SF,1,
2408,244,3,160,239,4093878511,33456,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,860,  AP SF,1,
2409,244,3,160,239,4093878511,33457,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,854,  AP SF,1,
2410,151,77,192,75,2538455115,9439,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1226,  AP SF,1,
2411,244,3,160,239,4093878511,33458,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,858,  AP SF,1,
2415,75,43,106,122,1261136506,3004,41,177,26,46,699472430,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:08.,41,19717,  AP SF,1,
2416,151,77,192,75,2538455115,15392,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1229,  AP SF,1,
2417,151,77,192,75,2538455115,15992,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1226,  AP SF,1,
2418,151,77,192,75,2538455115,5880,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1226,  AP SF,1,
2419,244,3,160,239,4093878511,33459,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,861,  AP SF,1,
2420,244,3,160,239,4093878511,33460,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,858,  AP SF,1,
2421,244,3,160,239,4093878511,33461,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,858,  AP SF,1,
2422,151,77,192,75,2538455115,2384,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1222,  AP SF,1,
2423,244,3,160,239,4093878511,33462,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,854,  AP SF,1,
2425,77,197,128,225,1304789217,42342,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11779,  APRS,1,
2429,203,95,211,244,3412055028,49087,41,177,98,127,699490943,210,TCP,12/17/2009 16:26,12/17/2009 16:26,00:02.,21,4253,  AP SF,1,
2430,151,77,192,75,2538455115,13637,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1223,  AP SF,1,
2432,244,3,160,239,4093878511,33463,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,855,  AP SF,1,
2433,77,197,128,155,1304789147,1285,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,20,11809,  APRS,1,
2444,117,219,119,201,1977317321,15569,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1364,  AP SF,1,
2446,18,106,181,41,308983081,2495,244,3,210,197,4093891269,80,TCP,12/17/2009 16:26,12/17/2009 16:29,02:43.,357,279633,  APRSF,1,
2447,151,77,192,75,2538455115,12861,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1221,  AP SF,1,
2448,151,77,192,75,2538455115,9376,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1208,  AP SF,1,
2450,151,77,192,75,2538455115,9692,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1217,  AP SF,1,
2451,151,77,192,75,2538455115,8938,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1207,  AP SF,1,
2454,244,3,160,239,4093878511,33464,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,853,  AP SF,1,
2455,244,3,160,239,4093878511,33465,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,840,  AP SF,1,
2456,244,3,160,239,4093878511,33466,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,849,  AP SF,1,
2457,244,3,160,239,4093878511,33467,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,839,  AP SF,1,
2458,77,197,128,41,1304789033,15218,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11517,  APRS,1,
2460,151,77,192,75,2538455115,5359,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1211,  AP SF,1,
2461,244,3,160,239,4093878511,33468,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,843,  AP SF,1,
2462,151,77,192,75,2538455115,12302,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1206,  AP SF,1,
2463,244,3,160,239,4093878511,33469,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,838,  AP SF,1,
2464,77,197,128,251,1304789243,23240,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,20,11814,  APRS,1,
2468,244,3,160,239,4093878511,33470,94,2,202,203,1577241291,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1320,  AP SF,1,
2469,151,77,192,75,2538455115,12095,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1210,  AP SF,1,
2470,151,77,192,75,2538455115,3875,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1205,  AP SF,1,
2471,244,3,160,239,4093878511,33471,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,842,  AP SF,1,
2472,244,3,160,239,4093878511,33472,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,837,  AP SF,1,
2476,77,197,128,64,1304789056,59212,41,177,26,176,699472560,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:01.,21,11770,  APRS,1,
2479,151,77,192,75,2538455115,4231,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1207,  AP SF,1,
2481,244,3,160,239,4093878511,33473,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,839,  AP SF,1,
2482,151,77,192,75,2538455115,3848,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1212,  AP SF,1,
2483,244,3,160,239,4093878511,33474,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,844,  AP SF,1,
2484,151,77,192,75,2538455115,15061,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1215,  AP SF,1,
2485,151,77,192,75,2538455115,10955,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1213,  AP SF,1,
2487,244,3,160,239,4093878511,33475,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,847,  AP SF,1,
2490,244,3,160,239,4093878511,33476,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,845,  AP SF,1,
2491,145,67,150,142,2437125774,3931,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,1079,  AP SF,1,
2492,151,77,192,75,2538455115,8882,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1218,  AP SF,1,
2496,244,3,160,239,4093878511,33477,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,850,  AP SF,1,
2497,151,77,192,75,2538455115,4187,244,3,160,239,4093878511,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,1211,  AP SF,1,
2498,244,3,160,239,4093878511,33478,198,123,241,156,3330011548,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,11,968,  AP SF,1,
2499,244,3,160,239,4093878511,33479,117,246,95,43,1979080491,80,TCP,12/17/2009 16:26,12/17/2009 16:26,00:00.,10,843,  AP SF,1,
